,Frequency,Monetary,Recency
123,0.9528071235548378,1.4637029765788372,-0.4852452364610618
124,-0.8318268429126456,1.1132725320459924,2.2596418373968046
125,-0.38566835129577476,0.5796360810617034,1.6620464965938004
126,-0.8318268429126456,-0.19028021913251683,-0.5561463785902317
127,-0.8318268429126456,-0.7437420603178856,-0.8600084162866746
130,-0.38566835129577476,-0.4947060579021223,0.2136374502407566
131,-0.8318268429126456,0.10959851179280414,-0.15099699499497476
132,-0.8318268429126456,-0.8658713142049033,0.3756972036788594
133,1.3989656151717085,0.8315943581187268,1.1353522979199664
134,-0.38566835129577476,0.032261301577216545,-0.7891072741575046
135,-0.8318268429126456,-0.5109301386905287,-0.15099699499497476
136,-0.8318268429126456,-0.9223160795786193,2.219126899037279
138,-0.38566835129577476,0.3580888612672535,-0.7891072741575046
139,-0.8318268429126456,-0.7767965029406031,-0.5561463785902317
141,-0.8318268429126456,-0.9941361322764752,1.8342349846217847
142,-0.8318268429126456,-0.9850176653460705,2.219126899037279
143,0.5066486319379669,-0.40377602663735407,-0.8296222125170303
144,-0.38566835129577476,-0.32380755668254063,-0.05983838368604192
145,0.06049014032109608,-0.07636001060704722,-0.7182061320283346
146,0.9528071235548378,0.12863573663420771,-0.8296222125170303
147,-0.38566835129577476,1.1617265132346861,-0.7891072741575046
148,-0.8318268429126456,-0.30637091380232495,1.1454810325098477
149,-0.38566835129577476,0.7022867366481989,-0.41434409433189184
151,0.06049014032109608,1.183297992847971,-0.9005233546462003
152,0.06049014032109608,-0.1770147898481248,-0.6473049898991646
154,-0.38566835129577476,0.011441610460853341,-0.7384636012080975
155,0.06049014032109608,1.5220029619530209,0.5681431608866065
156,0.9528071235548378,1.0452599243164173,-0.8600084162866746
157,-0.8318268429126456,-0.7164351620103436,0.4162121420383851
158,0.06049014032109608,0.753177967641429,0.0009340238532466358
159,1.3989656151717085,0.453832764036504,-0.8296222125170303
161,-0.8318268429126456,-0.9526665087366024,-0.5966613169497575
162,0.5066486319379669,0.4160129523929766,-0.8802658854664375
163,-0.8318268429126456,-1.0535516747751237,2.219126899037279
164,-0.8318268429126456,-0.574844286549789,-0.5966613169497575
165,1.3989656151717085,1.7208025169051315,-0.9005233546462003
166,0.9528071235548378,3.1536628895541683,-0.7587210703878603
167,0.5066486319379669,3.1040690999991742,-0.5055027056408247
168,-0.8318268429126456,-0.5724070367452526,-0.7587210703878603
169,-0.8318268429126456,-0.9090870271569814,0.9834212790717449
171,1.3989656151717085,3.09552053725192,-0.4751165018711804
172,-0.38566835129577476,1.9294238248008957,0.4668558149877922
173,-0.38566835129577476,0.810423023995739,-0.7891072741575046
174,0.9528071235548378,2.365958303473108,-0.06996711827592335
175,-0.38566835129577476,-0.10304850224776661,0.5782718954764879
176,0.06049014032109608,3.182145973090765,-0.8194934779271489
177,-0.38566835129577476,-0.484860053716632,0.7302029143247093
178,-0.38566835129577476,0.42605296651315633,-0.7182061320283346
179,-0.8318268429126456,-0.9080442237580255,2.7863360360706384
180,0.5066486319379669,1.7322006005681372,-0.8600084162866746
181,-0.8318268429126456,-0.7761174681691899,1.7835913116723776
182,-0.38566835129577476,-0.0771117991039689,-0.2927992792533147
184,0.06049014032109608,0.6677772195153103,-0.3333142176128404
185,0.5066486319379669,1.060089558699243,-0.5460176440003504
187,0.06049014032109608,-0.11630180591124056,-0.26241307548367043
188,0.9528071235548378,0.9473455354028281,-0.8194934779271489
189,0.06049014032109608,-0.7592022269884523,-0.8600084162866746
190,-0.8318268429126456,-0.9613363276930377,-0.2927992792533147
191,-0.8318268429126456,1.2866689111747012,0.6390443030157765
192,-0.8318268429126456,-0.7621123760087942,-0.4042153597420104
193,0.06049014032109608,1.778581100579837,-0.38395789056224755
194,-0.8318268429126456,-0.8825804198300333,-0.2725418100735519
195,3.183599581639192,2.7262953802960337,-0.9106520892360818
196,-0.38566835129577476,-0.7887281139240051,1.6316602928241561
197,-0.38566835129577476,0.36170229630084477,0.5174994879371994
198,-0.38566835129577476,-0.7751474184957426,-0.464987767281299
199,-0.8318268429126456,0.43477128795326414,-0.6979486628485717
201,-0.38566835129577476,-0.15232702565889047,-0.7891072741575046
202,-0.8318268429126456,2.100905568386638,1.4493430702062906
203,-0.8318268429126456,-0.8229829930176137,1.337926989717595
204,-0.8318268429126456,-0.3278332628273469,-0.6270475207194017
205,-0.38566835129577476,0.08322528629595512,0.9125201369425749
206,0.9528071235548378,0.7540146354847773,-0.5561463785902317
207,-0.38566835129577476,-0.5999321962293204,0.9327776061223378
212,-0.8318268429126456,-0.9709276938392482,-0.9309095584158446
213,-0.38566835129577476,1.5145457050883946,0.17312251188123087
214,-0.8318268429126456,-0.9158046211456041,-0.4346015635116547
215,-0.8318268429126456,-0.9444817146168905,1.7633338424926148
216,0.06049014032109608,-0.05184200511066616,-0.6776911936688089
217,-0.8318268429126456,0.10163197884961796,-0.42447282892177324
218,0.06049014032109608,-0.07862750171873034,0.6593017721955393
219,-0.38566835129577476,-0.04602170706998229,-0.2927992792533147
220,-0.8318268429126456,-0.6670475080109568,1.2872833167681876
221,-0.8318268429126456,-0.30526748229877865,-0.464987767281299
222,0.5066486319379669,0.920135642062631,0.6694305067854207
223,0.06049014032109608,-0.20235733756693602,1.722818904133089
225,2.737441090022321,2.075088908889929,-0.9612957621854888
227,-0.38566835129577476,0.5446657903339274,1.4999867431556977
228,3.183599581639192,2.313163349995738,-0.9916819659551331
230,-0.8318268429126456,-0.7420080965265986,1.2872833167681876
231,1.3989656151717085,1.9268531931662602,-0.9511670275956075
232,-0.38566835129577476,0.5663706517773113,-0.7891072741575046
233,0.06049014032109608,0.4804727531935508,-0.8093647433372675
234,0.5066486319379669,1.669571768526195,-0.9309095584158446
235,0.5066486319379669,0.6252405413346455,-0.7688498049777417
236,0.06049014032109608,0.9809213797250238,-0.21176940253426332
237,-0.8318268429126456,-0.795469959154464,-0.8093647433372675
238,-0.8318268429126456,-0.0734983640703776,0.5884006300663693
240,0.06049014032109608,1.3957267457120162,-0.7485923357979789
241,-0.38566835129577476,-0.4372669916131228,-0.9005233546462003
242,-0.38566835129577476,3.420196162954738,0.35543973449909655
243,-0.8318268429126456,-0.8906439577405642,-0.9207808238259632
244,-0.38566835129577476,0.9989400524093076,-0.7891072741575046
245,-0.38566835129577476,-0.586630390082174,0.6694305067854207
246,-0.8318268429126456,0.3779021258474149,1.6417890274140376
248,0.06049014032109608,0.04310160667799028,0.23389491942051943
249,-0.8318268429126456,-0.7703577982330964,0.7808465872741165
252,0.5066486319379669,2.3240157807174295,-0.6473049898991646
253,-0.8318268429126456,-0.7537214463334749,-0.19151193335450045
256,0.9528071235548378,3.151977428246554,-0.7789785395676232
257,-0.8318268429126456,-0.6572863831718931,-0.08009585286580477
258,-0.38566835129577476,-0.12963998892114123,-0.05983838368604192
259,-0.8318268429126456,-0.6908986043568428,-0.9511670275956075
260,1.3989656151717085,0.6241249842101809,0.09209263516217947
261,0.06049014032109608,2.654038805245126,-0.9815532313652517
262,-0.8318268429126456,0.07270024733905175,-0.8903946200563189
263,-0.8318268429126456,-0.8744683794358301,-0.1307395258152119
264,-0.8318268429126456,1.2187896852752247,-0.06996711827592335
265,-0.8318268429126456,-0.7367092001853924,0.223766184830638
266,-0.8318268429126456,-0.9283546387958288,1.0239362174312707
267,-0.8318268429126456,-0.9593356002415525,0.7302029143247093
268,-0.38566835129577476,-0.7151498461930258,-0.7587210703878603
269,-0.8318268429126456,-1.011718282607708,2.0671958801890575
270,-0.8318268429126456,-0.44915010011285245,-0.05983838368604192
271,0.06049014032109608,0.07710184773231896,-0.6776911936688089
272,1.8451241067885793,2.2445080843575034,-0.9309095584158446
273,-0.8318268429126456,-0.6698970289267083,1.3683131934872392
274,1.3989656151717085,1.694502045133791,-0.9005233546462003
275,-0.8318268429126456,0.41283603971243643,0.6694305067854207
276,-0.38566835129577476,-0.1229708974161909,0.7302029143247093
277,-0.8318268429126456,-0.19566399482014954,1.479729273975935
278,-0.8318268429126456,-0.5957852338753331,-0.5055027056408247
279,0.5066486319379669,-0.5395466040572247,0.0009340238532466358
280,-0.38566835129577476,-0.858935459039755,0.4972420187574365
281,-0.8318268429126456,-0.7553462795364992,-0.535888909410469
282,1.3989656151717085,-0.03195598680499612,-0.9106520892360818
283,-0.8318268429126456,-0.5618941234092673,0.7200741797348279
284,-0.38566835129577476,-0.506868055682968,-0.9309095584158446
285,-0.8318268429126456,-0.6170293217238294,1.672175231183682
286,-0.38566835129577476,-0.40958419905711985,-0.9916819659551331
287,-0.8318268429126456,0.7809213883020222,-0.42447282892177324
288,-0.8318268429126456,-0.8130399838647786,0.6694305067854207
289,0.06049014032109608,-0.3705760765636195,0.07183516598241661
290,-0.8318268429126456,0.220632822539768,0.3756972036788594
291,1.3989656151717085,1.3325765119705952,-0.21176940253426332
292,-0.8318268429126456,0.24608450084684208,-0.7080773974384532
293,-0.38566835129577476,-0.6824834234396874,0.021191493033009486
294,0.5066486319379669,0.660950494938425,-0.8296222125170303
295,0.5066486319379669,2.4119022811317565,-0.2826705446634333
296,-0.8318268429126456,-0.6784455916739628,-0.8093647433372675
297,0.06049014032109608,-0.5667686230183401,-0.9612957621854888
298,-0.38566835129577476,0.45685204364510884,1.034064952021152
299,-0.38566835129577476,-0.43030688520613825,0.7200741797348279
300,-0.38566835129577476,-0.4496351249495762,-0.8600084162866746
301,0.06049014032109608,0.9675468198523687,0.38582593826874084
302,-0.38566835129577476,-0.4424931342288202,-0.6473049898991646
303,-0.8318268429126456,-0.4236014168384337,-0.0497096490961605
304,1.8451241067885793,1.039548756863996,-0.6675624590789275
305,-0.8318268429126456,-0.9237105259841997,1.4999867431556977
307,-0.38566835129577476,-0.45014440102813597,0.5884006300663693
308,1.3989656151717085,0.7168253561289906,-0.9916819659551331
309,-0.8318268429126456,-0.9670959976291311,0.8821339331729307
310,-0.38566835129577476,-0.7927780713106476,0.0009340238532466358
313,-0.8318268429126456,-0.40688018559238553,1.0745798903806778
314,2.737441090022321,2.2135149972908614,-0.9106520892360818
316,0.06049014032109608,0.5157461844442792,-0.26241307548367043
318,-0.38566835129577476,-0.11017836734760442,-0.5966613169497575
320,-0.38566835129577476,-0.6877944454018114,-0.21176940253426332
321,-0.8318268429126456,-1.0601237613127292,2.219126899037279
322,-0.8318268429126456,-0.15096895611606423,-0.7688498049777417
323,-0.8318268429126456,-0.8268025636068125,2.148225756908109
324,0.5066486319379669,1.3942110430972547,-0.8296222125170303
325,-0.8318268429126456,-0.678869988406096,-0.18138319876461903
326,-0.8318268429126456,-0.8984043551281429,0.1427363081115866
327,0.9528071235548378,1.285965625161452,-0.3637004213824847
328,0.5066486319379669,0.9453811848140974,0.9935500136616264
329,0.5066486319379669,-0.3359089263587959,-0.9207808238259632
330,0.5066486319379669,2.0513348175113877,-0.2725418100735519
331,-0.8318268429126456,-0.8632764313284318,-0.8093647433372675
332,-0.8318268429126456,-0.38167101970367323,-0.0497096490961605
333,-0.8318268429126456,-1.011754659470462,2.3305429795259744
334,-0.8318268429126456,-0.9962581159371412,1.581016619874749
335,-0.38566835129577476,0.14363512970988693,-0.38395789056224755
336,0.9528071235548378,1.6751374285275986,-0.8498796816967932
337,-0.8318268429126456,-0.8941603878068108,0.4567270803979108
338,-0.38566835129577476,1.0493220073239777,-0.8600084162866746
339,-0.38566835129577476,-0.268745112093487,0.11235010434194233
341,0.06049014032109608,-0.3029757399452594,-0.9106520892360818
342,-0.8318268429126456,-0.66956963716192,2.2089981644473977
343,0.06049014032109608,0.9543905211562395,-0.8903946200563189
344,-0.8318268429126456,-0.6383946657815066,-0.2421556063039076
345,3.6297580732560633,2.662369106815855,-0.9916819659551331
346,-0.38566835129577476,0.9257134276849529,-0.6675624590789275
347,-0.38566835129577476,0.07100266041051882,-0.7891072741575046
348,0.06049014032109608,0.15023146748932878,0.08196390057229805
349,-0.38566835129577476,1.1809213711480249,-0.6979486628485717
350,2.2912825984054503,0.6420951544107928,-0.6270475207194017
351,-0.38566835129577476,-0.30281810687332417,-0.8296222125170303
352,-0.8318268429126456,-0.8093416694847607,-0.8093647433372675
353,0.5066486319379669,-0.6116212947943606,-0.8296222125170303
354,-0.8318268429126456,-0.6706245661817938,-0.7688498049777417
355,2.2912825984054503,-0.46121509292635354,-0.0497096490961605
356,-0.8318268429126456,-0.7596508749624217,-0.6776911936688089
357,-0.8318268429126456,-0.8882188335569459,1.1353522979199664
358,-0.38566835129577476,-0.7179751158669412,-0.8296222125170303
359,-0.38566835129577476,-0.7019571706341422,0.0009340238532466358
360,-0.8318268429126456,-0.634732728264243,-0.5055027056408247
361,-0.8318268429126456,-0.6663442219977075,-0.41434409433189184
362,-0.8318268429126456,-0.06830859831743448,-0.35357168679260326
363,-0.38566835129577476,0.15588200683715936,1.1454810325098477
364,-0.38566835129577476,-0.46193050456052087,-0.6878199282586903
365,0.06049014032109608,0.1650732274930728,-0.8397509471069117
366,0.06049014032109608,0.04202242641628016,-0.394086625152129
367,0.9528071235548378,2.220948002913652,-0.8498796816967932
368,-0.8318268429126456,0.9586587397194076,0.8922626677628122
370,-0.8318268429126456,-0.8074258213797022,-0.6371762553092832
371,0.06049014032109608,-0.09550636603671367,-0.9207808238259632
372,0.06049014032109608,0.9191292155264291,-0.21176940253426332
373,0.9528071235548378,3.486523309376698,-0.6371762553092832
375,0.06049014032109608,-0.6863151196498042,1.0948373595604406
377,-0.38566835129577476,-0.33583617263328736,-0.7384636012080975
378,2.2912825984054503,0.7831161256881969,-0.7080773974384532
379,-0.8318268429126456,-1.036236288104089,1.3075407859479506
380,0.5066486319379669,0.7985884179796817,-0.5257601748205876
381,-0.8318268429126456,-0.8397648523682522,-0.6979486628485717
382,1.8451241067885793,1.639779117930444,-0.8600084162866746
384,2.2912825984054503,0.9805939879602351,0.770717852684235
385,0.9528071235548378,0.22994529940486236,-0.8397509471069117
386,-0.8318268429126456,-0.8587535747259836,2.766078566890876
387,2.2912825984054503,1.4469453684700344,-0.8903946200563189
388,0.9528071235548378,0.8530082046600762,0.0009340238532466358
390,-0.8318268429126456,-0.6212854146660794,2.6445337518122987
391,-0.8318268429126456,-0.7652650374474981,-0.9916819659551331
392,-0.38566835129577476,-0.47697840011987247,0.9631638098919821
393,-0.8318268429126456,-0.5489318346478275,1.9557797997003619
394,-0.8318268429126456,-0.685599708015637,-0.2725418100735519
395,-0.8318268429126456,-0.7103481003094615,-0.9106520892360818
396,-0.38566835129577476,-0.7728678017631414,2.7053061593515872
398,2.737441090022321,1.527568621954425,-0.7789785395676232
399,-0.8318268429126456,-0.4739954973740219,0.5985293646562507
400,-0.8318268429126456,-0.8820347668887193,1.773462577082496
401,0.06049014032109608,-0.5772330338706531,2.239384368217042
403,-0.38566835129577476,-0.42485035579299707,-0.6371762553092832
404,-0.8318268429126456,-0.8959792309445246,0.2136374502407566
405,0.5066486319379669,0.5240764860150079,-0.5055027056408247
406,-0.8318268429126456,-0.8219644408604939,-0.8498796816967932
407,0.9528071235548378,1.0368568690201798,-0.9916819659551331
408,-0.8318268429126456,-0.9186662676822737,-0.26241307548367043
409,-0.38566835129577476,2.129448067465733,-0.9309095584158446
410,-0.8318268429126456,-0.9305372505610853,1.4088281318467648
411,1.3989656151717085,0.22173625404331443,-0.8397509471069117
413,0.5066486319379669,0.32901162230567,-0.5055027056408247
414,-0.8318268429126456,-0.6115121642060978,-0.5055027056408247
415,-0.8318268429126456,-0.7587172021517287,1.034064952021152
416,1.3989656151717085,1.4674740446843637,-0.2725418100735519
417,1.8451241067885793,1.8526928956312123,-0.8600084162866746
418,0.06049014032109608,-0.4989378996025362,0.38582593826874084
419,0.9528071235548378,1.9558091759186629,-0.7891072741575046
420,-0.8318268429126456,-0.45127208377351846,2.6951774247617055
422,1.8451241067885793,1.7756830771804135,-0.6979486628485717
423,-0.8318268429126456,-0.48476304874928716,1.3683131934872392
424,3.183599581639192,2.231085022001176,-0.35357168679260326
425,0.06049014032109608,-0.16533781690400268,-0.4346015635116547
427,0.5066486319379669,-0.41695657657531954,-0.464987767281299
428,-0.8318268429126456,-0.7624640190154188,-0.7485923357979789
429,-0.8318268429126456,-0.9658228074327315,2.65466248640218
430,0.5066486319379669,-0.054558144196318666,-0.18138319876461903
431,-0.8318268429126456,-0.6479496550649627,-0.8903946200563189
432,0.5066486319379669,-0.007086338301990447,-0.6979486628485717
433,0.06049014032109608,0.036638650728647595,0.294667326959808
434,-0.8318268429126456,-0.4755839537142919,2.65466248640218
436,-0.38566835129577476,-0.7235165246265091,-0.4751165018711804
438,-0.38566835129577476,-0.4897345533257047,-0.323185483022959
439,-0.8318268429126456,-0.8665139721135622,1.175867236279492
440,-0.38566835129577476,-0.6150164686514261,-0.6675624590789275
441,-0.8318268429126456,-0.7952759492197745,2.117839553138465
442,-0.38566835129577476,-0.678724480955079,-0.9005233546462003
443,-0.8318268429126456,-1.0177204649621632,-0.9207808238259632
444,0.06049014032109608,0.5106412980377626,-0.34344295220272186
446,-0.8318268429126456,1.2427984146930457,-0.31305674843307757
447,1.3989656151717085,2.8498554574513855,-0.25228434089378904
448,1.8451241067885793,1.934759098004856,-0.5055027056408247
449,1.3989656151717085,0.4123752661175491,-0.8498796816967932
450,-0.38566835129577476,-0.32848804635692386,1.0036787482515077
451,2.2912825984054503,1.6745432731026124,-0.9005233546462003
452,-0.8318268429126456,-0.9998351741079783,-0.34344295220272186
453,-0.8318268429126456,-0.15852321794803526,0.6593017721955393
454,-0.38566835129577476,-0.4049885887291632,0.07183516598241661
455,-0.8318268429126456,-0.6868850238329546,2.7154348939414685
456,0.5066486319379669,-0.16023293049748613,0.2541523886002823
458,-0.38566835129577476,-0.25471576869125523,-0.9005233546462003
459,-0.8318268429126456,-0.5603541695526697,-0.9612957621854888
460,0.9528071235548378,3.0670617049571587,-0.5662751131801133
461,1.8451241067885793,1.1440594835570266,-0.7182061320283346
462,-0.8318268429126456,-1.0426386159488412,-0.34344295220272186
463,-0.38566835129577476,-0.7396072235848165,-0.9511670275956075
464,-0.8318268429126456,-0.5426750142540923,-0.323185483022959
465,-0.8318268429126456,-0.7066376603085256,2.239384368217042
466,2.737441090022321,2.5997524003948302,-0.6473049898991646
467,0.5066486319379669,0.14655740435114709,1.2265109092288993
468,0.5066486319379669,-0.11002073427566923,-0.1307395258152119
469,0.06049014032109608,0.8083859196814995,1.3683131934872392
471,-0.38566835129577476,-0.46832070678435517,-0.6270475207194017
472,-0.8318268429126456,-0.6910683630496962,-0.06996711827592335
474,0.9528071235548378,1.647187872311398,-0.2725418100735519
475,-0.38566835129577476,-0.16770231298303045,-0.7485923357979789
477,-0.38566835129577476,-0.89009830479925,1.1657385016896107
478,1.3989656151717085,2.3408703937935766,-0.4346015635116547
479,-0.8318268429126456,-0.9242319276836777,1.6012740890545119
480,-0.8318268429126456,0.2629269883020713,-0.34344295220272186
481,-0.8318268429126456,-0.8250079717109349,0.8922626677628122
482,0.06049014032109608,-0.20343651782864616,0.6795592413753022
483,2.737441090022321,1.4913372666511675,-0.5055027056408247
484,-0.8318268429126456,-0.8505687806062718,0.17312251188123087
485,-0.38566835129577476,-0.39846500467523,0.8821339331729307
486,0.9528071235548378,0.20029815626012856,-0.9106520892360818
487,-0.38566835129577476,-0.6024179485175291,-0.5460176440003504
489,0.06049014032109608,-0.4449667608961109,-0.03958091450627907
490,-0.8318268429126456,-0.9223282051995373,1.5101154777455792
491,-0.38566835129577476,-0.5720675193595461,-0.5257601748205876
492,0.5066486319379669,0.5927923797578326,0.48711328416755506
493,-0.8318268429126456,-0.9148345714721569,-0.05983838368604192
494,2.2912825984054503,1.7528020305079748,-0.9815532313652517
496,-0.8318268429126456,-0.8376186174657501,-0.464987767281299
497,0.06049014032109608,-0.8090385289618084,-0.6270475207194017
500,-0.8318268429126456,-0.9678477861260529,-0.38395789056224755
501,-0.8318268429126456,-0.9305978786656758,0.28453859236992657
502,1.3989656151717085,1.3669647728943028,2.1887406952676347
503,-0.8318268429126456,-0.5463005749086016,-0.8194934779271489
504,-0.8318268429126456,-0.6987075042280938,2.6647912209920612
505,-0.8318268429126456,-0.7927174432060572,-0.464987767281299
508,-0.38566835129577476,1.317007214711766,2.6951774247617055
509,1.8451241067885793,0.9368083708250068,-0.4953739710509432
511,-0.38566835129577476,-0.4657015726660474,-0.9612957621854888
512,-0.8318268429126456,-0.5701031687708152,-0.6979486628485717
514,0.06049014032109608,-0.35849895812920035,0.35543973449909655
516,-0.38566835129577476,-0.5143253125475943,-0.26241307548367043
517,0.06049014032109608,-0.33860081420261223,-0.4852452364610618
518,-0.8318268429126456,-0.991711008092857,-0.2725418100735519
519,-0.8318268429126456,-0.4400437588033657,-0.5055027056408247
520,0.9528071235548378,3.4334737178600476,-0.5055027056408247
521,-0.38566835129577476,-0.17146125546763885,-0.9207808238259632
522,-0.8318268429126456,-0.657662277420354,0.8922626677628122
523,0.9528071235548378,0.7019957217461649,-0.26241307548367043
524,-0.8318268429126456,-0.6887159925915863,2.58376134427301
525,-0.8318268429126456,-1.0540366996118473,0.7909753218639979
527,-0.8318268429126456,-0.794815175624887,2.7053061593515872
528,1.3989656151717085,2.8010862101188216,-0.8498796816967932
530,0.5066486319379669,0.3974001242837059,-0.8802658854664375
531,-0.8318268429126456,-0.9154408525180614,2.077324614778939
532,-0.38566835129577476,-0.4645496386788287,0.09209263516217947
533,-0.8318268429126456,0.031836904845083315,-0.7891072741575046
534,-0.8318268429126456,-0.8867395078049387,0.6086580992461322
535,1.8451241067885793,1.2231670344266559,-0.9815532313652517
536,-0.8318268429126456,-0.7595053675114046,1.7025614349533262
